yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.4,-379.53,214.45,-23.58,12.63,-39.5,-0.36,0.86,-0.02
5.7,-365.56,221.55,7.99,-55.53,-15.85,-0.36,1.03,0.13
8.6,-335.78,216.54,58.18,-169.34,-86.0,-0.32,0.89,0.1
1.5,-349.46,208.93,41.8,-90.69,17.08,-0.4,0.82,0.08
-26.0,-346.2,204.97,52.59,-8.96,22.18,-0.42,0.92,0.05
-4.0,-343.79,212.06,4.96,56.79,33.29,-0.32,0.87,0.14
3.4,-351.66,217.83,-6.74,-112.22,6.02,-0.41,1.03,-0.02
-21.0,-366.17,213.05,6.76,-46.63,-102.1,-0.29,0.77,0.14
-13.0,-373.99,218.52,50.45,-49.1,-18.2,-0.47,0.96,0.07
-0.0,-376.92,224.77,35.44,-78.97,61.25,-0.45,0.83,0.03
22.0,-390.36,234.65,33.56,-67.28,12.25,-0.24,1.19,-0.03
-5.0,-377.54,225.98,3.16,-115.88,-80.5,-0.3,0.87,0.02
-14.0,-384.45,220.48,44.82,-93.38,-52.7,-0.25,0.89,0.15
-14.0,-369.38,217.96,48.53,-74.14,-2.37,-0.39,1.14,0.15
8.6,-358.05,224.55,64.38,-117.21,84.8,-0.32,0.94,0.12
12.0,-379.34,228.93,-8.36,-14.27,-19.3,-0.23,1.19,0.01
-14.0,-369.36,218.38,1.52,-89.97,-56.77,-0.25,0.82,0.17
-15.0,-366.86,214.2,13.09,-3.65,-50.39,-0.28,0.85,0.09
12.0,-368.57,222.45,49.94,-16.69,33.12,-0.37,1.11,0.1
-17.0,-352.72,219.11,42.34,-146.17,46.9,-0.4,0.91,0.08
16.0,-369.73,223.79,-16.14,-24.57,-56.0,-0.31,1.06,0.07
-9.0,-389.76,209.1,6.46,-51.76,-58.67,-0.35,0.84,0.23
-20.0,-382.77,213.1,57.39,-69.4,48.92,-0.09,1.07,0.17
13.0,-386.26,221.12,9.48,3.66,-67.4,-0.43,0.87,0.01
18.0,-387.24,226.37,43.85,-129.41,64.3,-0.29,0.94,-0.0
-3.0,-378.28,215.39,0.21,-4.62,0.0,-0.03,1.2,0.02
-15.0,-366.97,203.26,-8.73,44.27,-17.79,-0.41,0.81,-0.04
-5.0,-375.48,210.31,-5.17,-224.46,-34.0,-0.29,0.97,0.08
2.7,-372.14,214.49,39.44,-38.76,-78.2,-0.42,0.95,0.05
18.0,-395.27,221.78,54.79,-78.27,52.17,-0.31,1.04,0.08
-11.0,-388.44,217.33,45.93,-69.63,69.56,-0.3,0.87,-0.01
-14.0,-394.8,212.81,-19.47,-28.93,-13.0,-0.36,0.83,0.2
-5.0,-391.29,211.41,-25.42,-18.37,-61.0,-0.29,0.91,0.18
10.0,-365.33,211.26,50.61,-96.58,-22.1,-0.47,1.07,0.05
5.4,-380.37,215.41,39.3,-49.59,10.56,-0.39,0.95,0.03
4.9,-386.59,211.79,53.21,-156.69,70.4,-0.24,0.96,0.01
-16.0,-383.36,207.33,6.82,-39.39,-45.15,-0.31,0.8,0.2
-13.0,-388.47,209.07,4.21,-83.8,-50.92,-0.37,0.85,0.09
2.7,-392.35,216.2,18.0,-52.47,-21.6,-0.32,1.09,0.05
20.0,-416.7,227.3,22.8,37.71,39.9,-0.35,0.95,0.05
-5.0,-413.99,223.17,38.68,-121.43,20.8,-0.27,1.02,-0.05
-5.0,-422.95,216.81,8.96,-89.48,19.21,-0.22,1.01,0.08
-13.0,-416.41,218.43,4.05,-51.21,-62.69,-0.19,0.89,0.1
6.8,-416.32,223.94,27.98,-84.21,-51.6,-0.42,1.14,0.01
10.0,-424.64,227.01,49.8,-79.72,10.58,-0.3,1.07,-0.0
-13.0,-415.27,218.57,68.22,-164.34,77.7,-0.24,0.87,-0.01
-4.0,-416.6,219.25,8.01,-58.44,-20.27,-0.26,0.93,0.06
5.5,-410.92,221.69,-1.7,-104.71,-20.0,-0.27,0.94,0.08
6.7,-411.44,219.34,27.31,-40.95,-48.7,-0.31,0.88,-0.01
-9.0,-406.96,215.82,45.27,-68.86,26.34,-0.24,1.0,-0.07
5.9,-363.15,211.11,37.05,-103.58,41.3,-0.26,0.91,-0.03
-7.0,-360.19,205.5,-9.62,-32.68,-52.9,-0.33,0.93,0.05
12.0,-360.35,209.48,25.85,-74.37,-18.4,-0.29,0.92,-0.06
-3.0,-361.44,207.45,33.76,-47.31,21.44,-0.28,1.08,-0.08
0.3,-359.15,199.99,14.59,-70.78,25.84,-0.2,1.02,0.13
-7.0,-350.97,193.25,9.05,-50.44,-38.5,0.07,0.97,0.08
1.4,-327.12,193.38,3.38,108.56,22.75,-0.36,0.99,-0.09
4.2,-330.72,192.86,-2.03,-45.85,-30.1,-0.32,0.93,-0.24
1.2,-329.64,191.21,37.74,-61.54,49.3,-0.2,0.92,0.0
-5.0,-343.52,191.36,14.79,-65.34,-13.5,-0.4,0.88,0.07
0.3,-353.14,192.73,-10.58,-48.82,1.25,-0.33,0.95,-0.02
-4.0,-352.27,196.49,-7.42,-26.88,-27.7,-0.39,0.9,-0.07
5.5,-364.93,197.57,21.02,35.43,5.6,-0.18,1.04,0.05
4.9,-374.56,191.49,17.68,-70.21,16.56,-0.19,0.96,0.01
-3.0,-399.96,194.06,13.63,-52.41,4.76,-0.19,0.91,-0.06
3.2,-399.63,196.72,18.55,-110.41,-20.0,-0.3,0.97,-0.04
4.0,-380.77,187.35,23.5,-95.37,1.2,-0.33,0.91,-0.09
-22.0,-376.28,182.88,33.66,-55.21,-19.1,0.09,0.98,0.07
7.6,-377.33,189.74,24.18,-109.97,21.2,-0.12,1.08,0.01
0.6,-370.01,197.91,-3.74,-100.29,18.8,-0.44,1.19,-0.12
6.9,-360.08,196.5,27.73,-161.6,-13.0,-0.42,0.95,-0.06
-5.0,-358.53,188.83,28.21,-63.53,12.39,-0.2,1.3,-0.04
-14.0,-357.54,193.54,0.59,9.63,0.0,-0.34,0.86,0.15
1.8,-366.18,201.58,14.77,-3.03,37.18,-0.29,0.89,0.07
10.0,-361.51,198.76,-10.27,-50.12,14.4,-0.48,0.95,0.01
0.2,-380.64,200.44,-0.92,-44.59,-85.2,-0.36,0.82,0.0
-12.0,-380.18,196.77,46.07,-67.92,29.28,-0.44,0.78,-0.03
-1.0,-377.57,199.85,51.9,-34.13,2.67,0.2,1.01,0.23
5.6,-376.27,202.38,15.95,-23.82,26.74,-0.43,0.96,-0.15
-2.0,-385.01,198.9,-9.87,-55.31,-22.1,-0.37,0.97,-0.04
-16.0,-389.59,193.58,39.47,-58.22,-57.5,-0.27,1.16,0.0
0.2,-410.32,206.58,51.68,-90.52,7.3,-0.29,0.93,0.1
11.0,-422.79,206.35,10.64,-43.81,38.6,-0.41,0.78,0.05
-3.0,-419.6,203.26,27.65,-138.47,0.89,-0.43,1.07,-0.01
-25.0,-411.05,197.15,5.11,-61.31,-46.46,-0.34,0.92,0.0
8.7,-403.26,204.94,32.53,-53.43,-4.51,-0.2,1.15,-0.08
4.4,-380.87,207.15,32.17,-59.7,21.72,0.3,-6.8,0.0
5.9,-402.25,209.39,25.5,-112.36,53.3,-0.04,0.93,0.24
-14.0,-397.71,197.16,3.66,-52.42,-11.06,-0.32,0.89,0.05
-27.0,-384.93,196.32,-2.17,-81.63,-64.2,-0.37,1.07,0.05
20.0,-379.97,203.98,46.39,-153.82,-26.0,-0.33,1.0,-0.0
2.9,-372.55,209.49,42.26,-56.85,1.05,-0.22,1.04,0.06
4.4,-377.6,201.51,20.97,-119.29,44.7,0.04,1.03,0.33
-19.0,-366.37,198.79,9.18,-57.9,-11.88,-0.29,0.91,0.04
-2.0,-393.2,211.08,-4.37,-34.98,-99.2,-0.3,0.98,0.09
21.0,-397.98,209.96,51.25,-34.31,33.79,-0.38,0.94,-0.01
-1.0,-393.66,208.47,30.23,22.34,17.07,-0.23,0.92,-0.02
-2.0,-392.97,209.84,30.48,-148.82,22.6,-0.38,0.77,0.14
-8.0,-384.95,206.89,-26.44,-50.02,-57.0,-0.28,0.92,0.19
11.0,-395.13,214.26,16.08,-14.77,-104.0,-0.36,0.95,0.08
-0.0,-378.32,209.38,52.18,-45.97,77.56,-0.38,0.94,-0.09
-6.0,-384.62,208.58,43.69,-33.95,11.32,-0.19,0.92,0.19
-5.0,-432.12,211.53,-9.35,-83.31,17.13,-0.59,0.81,-0.16
5.9,-401.05,207.24,10.62,-19.09,-76.8,-0.23,1.02,0.13
25.0,-413.4,209.94,69.3,-168.07,-9.3,-0.36,0.93,-0.03
-12.0,-405.13,203.06,20.82,-87.8,82.4,-0.27,0.94,0.15
-18.0,-399.56,194.6,15.64,-48.69,-5.61,-0.25,0.93,0.07
-14.0,-376.58,194.19,5.7,-38.43,-37.56,-0.36,0.9,0.03
19.0,-409.25,211.76,40.37,-83.41,-9.34,-0.34,1.12,0.08
4.1,-403.74,214.79,9.85,-33.24,-32.27,-0.37,0.8,0.02
-6.0,-401.08,203.47,51.99,-106.43,44.1,0.21,1.07,-0.01
-20.0,-381.55,201.71,3.18,1.28,-0.29,-0.19,1.07,0.1
6.9,-382.55,210.9,20.0,-90.18,-24.0,-0.58,1.12,0.1
8.5,-370.85,214.32,32.66,-250.14,-20.0,-0.34,1.07,0.08
9.6,-384.82,211.21,4.12,53.39,22.9,-0.28,1.23,-0.08
-10.0,-378.34,203.03,34.18,-118.6,96.6,-0.34,0.75,0.13
-25.0,-370.98,202.2,-5.42,-36.11,-48.4,-0.23,0.83,-0.0
3.4,-378.65,213.18,-13.69,-44.62,-69.0,-0.48,0.91,0.11
6.2,-376.02,219.0,19.27,24.16,-55.49,-0.42,1.12,-0.01
10.0,-392.17,223.22,89.99,-194.53,76.2,-0.38,1.01,-0.06
-2.0,-400.2,216.83,33.48,-44.35,14.84,-0.29,0.98,0.25
-21.0,-390.98,205.09,-22.08,-57.61,-23.0,-0.29,1.0,0.1
-5.0,-408.06,222.25,14.5,10.66,-78.13,-0.35,1.02,0.1
-2.0,-416.72,232.33,58.12,-67.68,26.84,-0.4,0.71,-0.1
17.0,-426.83,226.0,35.96,-17.07,32.81,-0.43,1.13,0.08
1.1,-448.29,230.55,10.64,-118.48,37.1,-0.53,0.9,-0.02
-31.0,-436.28,223.23,-8.47,-40.61,-40.7,-0.38,0.86,-0.06
-0.0,-432.16,229.23,18.18,-34.49,-96.9,-0.34,0.99,0.05
37.0,-445.37,235.44,66.87,-95.05,13.4,-0.42,0.91,0.09
0.0,143.68,25.54,47.13,-54.21,24.13,-0.34,0.93,-0.04
0.7,-444.97,229.26,40.63,-127.98,40.9,-0.3,0.82,-0.06
-26.0,-431.03,210.13,-0.18,-99.35,-11.2,-0.12,0.98,0.09
-1.0,-465.79,221.5,-23.41,-30.27,-81.0,-0.14,1.03,-0.03
8.1,-473.79,227.03,90.47,-134.3,-22.0,-0.42,0.96,0.04
5.7,-459.11,226.56,63.18,-101.52,-9.3,-0.55,0.99,-0.05
0.1,-457.43,225.05,-1.27,-108.56,65.9,-0.25,0.81,0.01
-6.0,-500.54,225.33,43.85,-158.16,4.47,-0.37,1.14,-0.0
2.0,-507.18,228.12,-2.12,-28.53,-122.0,-0.38,0.93,0.12
-5.0,-470.66,221.97,48.12,-56.14,-1.18,-0.22,0.92,-0.11
1.7,-463.53,222.92,2.28,-73.29,2.91,-0.3,0.97,0.07
-8.0,-453.17,218.64,-52.08,-17.73,-103.0,-0.33,1.07,0.08
-5.0,-450.51,219.9,67.62,-211.09,-5.3,-0.31,0.92,0.04
-6.0,-453.26,217.88,45.91,-109.04,31.1,-0.32,0.81,0.12
1.8,-419.48,212.1,23.21,-20.21,22.05,-0.33,0.91,-0.14
15.0,-452.42,215.16,19.47,-70.27,0.44,-0.31,0.93,0.0
-23.0,-432.74,201.39,26.31,-250.14,-24.0,-0.3,1.06,0.2
-14.0,-435.78,204.36,35.87,-109.84,7.92,-0.34,0.9,0.04
6.2,-448.46,218.13,0.5,62.83,-22.98,-0.43,0.86,0.03
17.0,-455.69,221.47,28.31,-50.22,6.69,-0.42,0.99,-0.04
-13.0,-451.05,215.6,8.5,-37.21,-31.54,-0.19,0.95,0.04
-6.0,-452.42,214.57,29.37,-65.66,-21.9,-0.37,0.85,0.01
1.6,-452.26,218.18,14.63,-85.36,-26.7,-0.5,0.9,0.07
-4.0,-447.26,219.67,1.13,58.9,7.27,-0.36,1.03,0.02
0.6,-457.3,225.61,36.68,-204.66,58.9,-0.23,0.97,-0.0
3.0,-478.06,228.11,-31.89,3.24,-90.1,-0.25,0.78,0.08
2.7,-475.27,229.8,32.05,-84.02,-57.1,-0.36,1.04,0.08
2.4,-473.28,225.17,76.44,-123.43,23.9,-0.18,0.95,0.06
-8.0,-464.03,221.52,37.05,-103.88,69.2,-0.2,0.96,0.03
-5.0,-457.75,217.99,-0.66,-56.34,-53.8,-0.35,0.85,0.01
0.9,-452.23,217.78,17.9,-79.68,-26.6,-0.38,0.89,-0.09
3.9,-450.59,216.28,38.06,-75.48,6.27,-0.42,1.01,0.03
3.6,-455.69,215.94,30.39,-56.29,-18.3,-0.08,0.93,0.12
-12.0,-446.08,210.62,48.21,-115.54,2.46,-0.34,0.89,0.03
2.8,-464.1,218.28,33.25,-157.78,11.7,-0.3,0.97,-0.08
6.1,-455.97,219.02,32.27,-68.81,10.71,-0.17,0.93,0.06
0.6,-451.84,216.29,6.66,-71.19,9.5,-0.21,0.94,0.06
-6.0,-453.41,216.62,8.79,-40.4,-32.27,-0.33,0.88,-0.01
-10.0,-458.12,214.15,9.01,-51.18,-19.47,-0.33,0.98,-0.06
-2.0,-450.94,217.74,23.01,-54.74,3.76,-0.25,0.77,-0.04
19.0,-455.51,220.67,17.56,-68.9,15.02,-0.27,1.05,0.05
0.0,0.06,0.17,21.87,-95.89,14.15,-0.2,0.99,0.11
-3.0,-452.18,216.41,1.26,-36.87,-49.66,-0.36,0.97,0.0
-8.0,-446.7,215.18,52.28,-146.05,10.8,-0.37,0.91,0.03
10.0,-446.84,213.33,26.82,-45.09,23.61,-0.31,1.07,0.04
-3.0,-450.57,215.61,13.34,-60.28,2.6,-0.28,0.93,0.02
-7.0,-444.06,210.87,24.16,-81.27,-25.2,-0.22,0.92,0.02
-2.0,-440.13,208.83,13.11,-94.56,-41.0,-0.29,0.95,0.02
-0.0,-438.49,211.74,36.44,-46.79,-9.79,-0.22,1.16,0.04
-8.0,-441.92,213.14,35.11,-93.21,73.68,-0.25,0.83,0.14
10.0,-442.0,216.58,6.65,-62.63,-15.37,-0.36,1.04,0.02
-20.0,-420.2,211.33,-3.01,-60.38,-52.7,-0.3,0.93,0.07
-1.0,-401.37,209.55,39.54,-61.93,-30.1,-0.27,0.97,0.18
17.0,-401.55,207.71,15.66,-75.2,41.17,-0.26,1.02,0.12
-6.0,-401.48,206.28,31.98,-89.73,-15.4,-0.33,0.89,0.1
-14.0,-397.45,205.57,4.1,-48.42,-28.02,-0.29,0.99,0.04
-3.0,-392.84,206.88,13.79,-57.93,-9.82,-0.33,1.01,0.04
-0.0,-383.01,205.34,34.11,-67.21,-3.08,-0.2,1.17,0.09
18.0,-401.19,207.36,27.76,-86.64,-32.8,-0.02,1.01,0.18
-10.0,-397.39,201.9,36.56,-74.27,39.63,-0.38,1.03,0.06
-13.0,-442.94,208.01,0.96,14.92,-79.51,-0.37,0.95,0.03
-3.0,-443.14,211.24,13.98,7.98,-6.85,-0.36,1.11,-0.03
2.7,-424.67,213.14,15.11,-68.3,68.85,-0.19,0.95,0.07
2.7,-415.44,211.38,16.56,-67.73,-23.9,-0.31,0.88,0.07
0.9,-419.94,213.27,18.66,-51.02,-55.8,-0.4,0.99,0.1
-1.0,-391.25,205.74,25.68,-47.04,-15.2,-0.34,0.86,0.0
6.1,-388.11,206.28,15.82,-26.78,-3.55,-0.46,0.98,-0.17
7.9,-396.26,205.8,30.05,-137.18,70.8,-0.35,0.83,0.08
-6.0,-390.03,201.26,0.39,-48.98,-36.15,-0.56,0.82,0.15
-7.0,-386.82,200.58,46.66,-250.14,-51.0,-0.46,0.9,0.1
-2.0,-384.35,200.78,35.57,-75.42,-13.8,-0.44,0.84,0.12
1.7,-384.22,204.23,32.82,-2.46,10.53,-0.36,0.94,0.15
6.1,-391.79,207.15,17.12,-35.4,10.4,-0.3,1.02,0.12
0.5,-390.64,201.63,31.56,-89.01,3.82,-0.36,1.01,0.07
-11.0,-389.52,200.64,-6.79,44.49,-6.14,-0.23,0.97,-0.0
-1.0,-391.67,203.98,23.53,-52.75,23.56,-0.29,0.94,0.14
-6.0,-388.42,207.99,19.98,-98.31,30.74,-0.25,0.9,0.2
10.0,-399.21,208.67,2.46,-40.68,-23.7,-0.31,0.89,0.08
-0.0,-407.56,204.9,18.24,-52.63,-28.1,-0.37,1.01,0.06
-9.0,-396.83,199.13,21.64,-54.46,-10.6,-0.31,0.96,0.03
-5.0,-392.99,200.47,34.85,-64.36,6.63,-0.26,1.1,0.05
-4.0,-386.8,202.71,33.3,-95.15,23.66,-0.34,0.95,0.14
8.9,-388.67,206.92,-0.43,-61.35,2.01,-0.33,0.82,0.06
10.0,-385.74,201.66,16.11,-60.24,-43.9,-0.33,0.99,0.03
-28.0,-336.63,190.72,32.02,-68.85,-4.09,-0.29,1.01,-0.07
2.1,-341.45,198.13,37.89,-53.27,-25.2,-0.2,1.12,0.09
1.8,-352.52,207.27,24.66,-108.84,39.8,-0.23,0.9,0.09
14.0,-373.11,208.41,6.53,-99.94,-0.75,-0.33,0.83,0.06
-1.0,-375.74,203.48,-2.92,-24.03,-36.8,-0.33,0.92,0.11
-10.0,-363.01,203.05,25.27,-50.52,-20.3,-0.37,1.0,-0.02
4.2,-392.88,209.54,30.25,-41.66,-18.0,-0.33,0.99,-0.03
15.0,-404.43,209.9,38.26,-72.65,34.29,-0.42,0.88,0.04
-2.0,-406.66,206.71,0.94,-53.79,41.69,-0.33,0.86,0.07
-18.0,-406.51,201.55,-23.03,132.46,-111.0,-0.39,1.08,0.07
-7.0,-401.94,202.86,49.86,-77.31,8.41,-0.36,0.91,-0.02
5.8,-402.78,208.03,57.6,-102.8,7.08,-0.23,1.02,0.06
3.8,-395.34,204.73,26.57,-142.18,56.4,-0.06,0.96,0.17
-1.0,-393.98,201.3,2.73,-74.09,-6.44,-0.58,1.0,-0.06
-18.0,-397.09,199.72,18.61,-11.26,-41.6,-0.33,0.96,-0.02
5.9,-404.9,208.04,45.75,-178.39,16.4,-0.09,1.14,0.04
